web_scraper_order,web_scraper_start_url,name,price,location,img_url
"1765128338-258","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","2 000 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2401767"
"1765128338-259","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","250 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2401472"
"1765128338-260","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","350 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2400105"
"1765128338-261","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","195CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2399101"
"1765128338-262","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","130 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2398752"
"1765128338-263","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2398443"
"1765128338-264","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2398274"
"1765128338-265","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2398269"
"1765128338-266","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","350 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2397019"
"1765128338-267","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2396840"
"1765128338-268","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2396835"
"1765128338-269","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","130 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2394683"
"1765128338-270","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","225 000CFA","Tambacounda, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2393016"
"1765128338-271","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Ladoum","600 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2392976"
"1765128338-272","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Ladoum","300 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2392956"
"1765128338-273","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Louga, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2392727"
"1765128338-274","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2392576"
"1765128338-275","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","200 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2392486"
"1765128338-276","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons Tabaski","Prix sur demande","Thies Ouest, Thiès, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-tabaski-2392458"
"1765128338-277","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","335 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2391847"
"1765128338-278","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","275 000CFA","Matam, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2391419"
"1765128338-279","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","185 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2389734"
"1765128338-280","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","500 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2388740"
"1765128338-281","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","185 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2388654"
"1765128338-282","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2387653"
"1765128338-283","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2381947"
"1765128338-284","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","600 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2380740"
"1765128338-285","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","190 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2379537"
"1765128338-286","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","180 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2378763"
"1765128338-287","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2377360"
"1765128338-288","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","160 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2375630"
"1765128338-289","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton race","250 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-race-2375388"
"1765128338-290","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton ladoume","350 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-2373403"
"1765128338-291","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons Ladoum","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-2373396"
"1765128338-292","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons ladoum","500 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-2372466"
"1765128338-293","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2372092"
"1765128338-294","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","160 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2371774"
"1765128338-295","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","500 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2371401"
"1765128338-296","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2368679"
"1765128338-297","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","180 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2368271"
"1765128338-298","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Louga, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2367786"
"1765128338-299","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","450 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2367672"
"1765128338-300","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2367358"
"1765128338-301","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2366436"
"1765128338-302","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Tabaski","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2366290"
"1765128338-303","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","200 000CFA","Bambey, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2364058"
"1765128338-304","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2361263"
"1765128338-305","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Talabir","300 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-talabir-2360951"
"1765128338-306","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2360812"
"1765128338-307","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","290 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2360219"
"1765128338-308","https://sn.coinafrique.com/categorie/moutons?page=13","Montons","320 000CFA","Matam, Sénégal","https://sn.coinafrique.com/annonce/moutons/montons-2360205"
"1765128338-309","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","320 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2360191"
"1765128338-310","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","Prix sur demande","Louga, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2358295"
"1765128338-311","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons","100 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2356216"
"1765128338-312","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Tabaski","105 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2347636"
"1765128338-313","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton Ladoum","260 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2347625"
"1765128338-314","https://sn.coinafrique.com/categorie/moutons?page=13","Moutons ladoum","500 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-2346577"
"1765128338-315","https://sn.coinafrique.com/categorie/moutons?page=13","Mouton","130 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2343854"
"1765128534-316","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","295 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2447376"
"1765128534-317","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton Ladoum","285 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2447357"
"1765128534-318","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton  Tabaski","285CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2446911"
"1765128534-319","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton tabaski","285CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2446859"
"1765128534-320","https://sn.coinafrique.com/categorie/moutons?page=12","Bélier","250 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/belier-2446654"
"1765128534-321","https://sn.coinafrique.com/categorie/moutons?page=12","Bélier","250 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/belier-2446642"
"1765128534-322","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","285CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2446626"
"1765128534-323","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton tabaski","285CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2446614"
"1765128534-324","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","180 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2444930"
"1765128534-325","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton tabaski","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2444077"
"1765128534-326","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","800 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2444058"
"1765128534-327","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton ladoum","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2443674"
"1765128534-328","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","500 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2443054"
"1765128534-329","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","500 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2443040"
"1765128534-330","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2442580"
"1765128534-331","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","350CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2441887"
"1765128534-332","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2441871"
"1765128534-333","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","185 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2441867"
"1765128534-334","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","180CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2441838"
"1765128534-335","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons tabaski","260 000CFA","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-tabaski-2441725"
"1765128534-336","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","160 000CFA","Bambey, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2441442"
"1765128534-337","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2440154"
"1765128534-338","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2440034"
"1765128534-339","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","200 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2439397"
"1765128534-340","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","160 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2439253"
"1765128534-341","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","185 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2439058"
"1765128534-342","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","250CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2438149"
"1765128534-343","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","900 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2437751"
"1765128534-344","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","900 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2437286"
"1765128534-345","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","160 000CFA","Bambey, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2436968"
"1765128534-346","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","600 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2436209"
"1765128534-347","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","150 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2436197"
"1765128534-348","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","450 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2435561"
"1765128534-349","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton tabaski","350 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2435322"
"1765128534-350","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons de  tabaski","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-de-tabaski-2434734"
"1765128534-351","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2434190"
"1765128534-352","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2433273"
"1765128534-353","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2433258"
"1765128534-354","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2433249"
"1765128534-355","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","120 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2432088"
"1765128534-356","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","130 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2432085"
"1765128534-357","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","160CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2431461"
"1765128534-358","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","180CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2431453"
"1765128534-359","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","350CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2431439"
"1765128534-360","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","195 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2431074"
"1765128534-361","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","400 000CFA","Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2429932"
"1765128534-362","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2429746"
"1765128534-363","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","500 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2429176"
"1765128534-364","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2428888"
"1765128534-365","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2428886"
"1765128534-366","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2428884"
"1765128534-367","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2428879"
"1765128534-368","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2428876"
"1765128534-369","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2428874"
"1765128534-370","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2428870"
"1765128534-371","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2428685"
"1765128534-372","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons Tabaski","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-tabaski-2428640"
"1765128534-373","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","270CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2428521"
"1765128534-374","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","285 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2428203"
"1765128534-375","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","950 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2427908"
"1765128534-376","https://sn.coinafrique.com/categorie/moutons?page=12","Béliers","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/beliers-2427663"
"1765128534-377","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2427580"
"1765128534-378","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2427314"
"1765128534-379","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2427030"
"1765128534-380","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2426804"
"1765128534-381","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2426800"
"1765128534-382","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2426796"
"1765128534-383","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","285 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2426276"
"1765128534-384","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","170 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2426238"
"1765128534-385","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","350 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2425621"
"1765128534-386","https://sn.coinafrique.com/categorie/moutons?page=12","Béliers","500 000CFA","Bambey, Sénégal","https://sn.coinafrique.com/annonce/moutons/beliers-2425600"
"1765128534-387","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","700 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2425102"
"1765128534-388","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2425084"
"1765128534-389","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2424899"
"1765128534-390","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons tabaski","175 000CFA","Fatick, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-tabaski-2424319"
"1765128534-391","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2423468"
"1765128534-392","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","250 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2423440"
"1765128534-393","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2423409"
"1765128534-394","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","285CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2423384"
"1765128534-395","https://sn.coinafrique.com/categorie/moutons?page=12","Moutons","Prix sur demande","Louga, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2421015"
"1765128534-396","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton de tabaski","275 000CFA","Diourbel, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-2420371"
"1765128534-397","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton Tabaski","350 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-2420124"
"1765128534-398","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2419765"
"1765128534-399","https://sn.coinafrique.com/categorie/moutons?page=12","Mouton","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2419760"
"1765129356-400","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","290 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2495989"
"1765129356-401","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","400CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2495680"
"1765129356-402","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","800 000CFA","Saint-Louis, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2495384"
"1765129356-403","https://sn.coinafrique.com/categorie/moutons?page=11","Moutons","150 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/moutons-2494553"
"1765129356-404","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","950 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2493619"
"1765129356-405","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","180 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2491349"
"1765129356-406","https://sn.coinafrique.com/categorie/moutons?page=11","Mouton","275 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/moutons/mouton-2488569"
